coundist,borough,month,evictions,evictions_12mo,yoy_diff,yoy_change
32,Queens,2023-12,6,95,6,
32,Queens,2024-01,18,110,15,5.0
32,Queens,2024-02,14,122,12,6.0
32,Queens,2024-03,13,128,6,0.8571
32,Queens,2024-04,14,135,7,1.0
32,Queens,2024-05,10,136,1,0.1111
32,Queens,2024-06,8,137,1,0.1429
32,Queens,2024-07,21,147,10,0.9091
32,Queens,2024-08,15,151,4,0.3636
32,Queens,2024-09,14,159,8,1.3333
32,Queens,2024-10,14,154,-5,-0.2632
32,Queens,2024-11,9,156,2,0.2857
32,Queens,2024-12,12,162,6,1.0
32,Queens,2025-01,16,160,-2,-0.1111
32,Queens,2025-02,10,156,-4,-0.2857
32,Queens,2025-03,11,154,-2,-0.1538
32,Queens,2025-04,24,164,10,0.7143
32,Queens,2025-05,18,172,8,0.8
32,Queens,2025-06,12,176,4,0.5
32,Queens,2025-07,17,172,-4,-0.1905
32,Queens,2025-08,13,170,-2,-0.1333
32,Queens,2025-09,17,173,3,0.2143
32,Queens,2025-10,17,176,3,0.2143
32,Queens,2025-11,8,175,-1,-0.1111
32,Queens,2025-12,17,180,5,0.4167
32,Queens,2026-01,15,179,-1,-0.0625
32,Queens,2026-02,13,182,3,0.3
32,Queens,2026-03,21,192,10,0.9091
32,Queens,2026-04,25,193,1,0.0417
32,Queens,2026-05,17,192,-1,-0.0556
32,Queens,2026-06,18,198,6,0.5
33,Brooklyn,2017-01,4,,,
33,Brooklyn,2017-02,10,,,
33,Brooklyn,2017-03,20,,,
33,Brooklyn,2017-04,11,,,
33,Brooklyn,2017-05,9,,,
33,Brooklyn,2017-06,10,,,
33,Brooklyn,2017-07,7,,,
33,Brooklyn,2017-08,10,,,
33,Brooklyn,2017-09,11,,,
33,Brooklyn,2017-10,10,,,
33,Brooklyn,2017-11,16,,,
33,Brooklyn,2017-12,1,119,,
33,Brooklyn,2018-01,9,124,5,1.25
33,Brooklyn,2018-02,10,124,0,0.0
33,Brooklyn,2018-03,13,117,-7,-0.35
33,Brooklyn,2018-04,6,112,-5,-0.4545
33,Brooklyn,2018-05,13,116,4,0.4444
33,Brooklyn,2018-06,16,122,6,0.6
33,Brooklyn,2018-07,10,125,3,0.4286
33,Brooklyn,2018-08,9,124,-1,-0.1
33,Brooklyn,2018-09,7,120,-4,-0.3636
33,Brooklyn,2018-10,7,117,-3,-0.3
33,Brooklyn,2018-11,10,111,-6,-0.375
33,Brooklyn,2018-12,7,117,6,6.0
33,Brooklyn,2019-01,6,114,-3,-0.3333
33,Brooklyn,2019-02,12,116,2,0.2
33,Brooklyn,2019-03,9,112,-4,-0.3077
33,Brooklyn,2019-04,19,125,13,2.1667
33,Brooklyn,2019-05,16,128,3,0.2308
33,Brooklyn,2019-06,10,122,-6,-0.375
33,Brooklyn,2019-07,12,124,2,0.2
33,Brooklyn,2019-08,8,123,-1,-0.1111
33,Brooklyn,2019-09,12,128,5,0.7143
33,Brooklyn,2019-10,11,132,4,0.5714
33,Brooklyn,2019-11,6,128,-4,-0.4
33,Brooklyn,2019-12,4,125,-3,-0.4286
33,Brooklyn,2020-01,16,135,10,1.6667
33,Brooklyn,2020-02,9,132,-3,-0.25
33,Brooklyn,2020-03,5,128,-4,-0.4444
33,Brooklyn,2020-04,0,109,-19,-1.0
33,Brooklyn,2020-05,0,93,-16,-1.0
33,Brooklyn,2020-06,0,83,-10,-1.0
33,Brooklyn,2020-07,0,71,-12,-1.0
33,Brooklyn,2020-08,0,63,-8,-1.0
33,Brooklyn,2020-09,0,51,-12,-1.0
33,Brooklyn,2020-10,0,40,-11,-1.0
33,Brooklyn,2020-11,0,34,-6,-1.0
33,Brooklyn,2020-12,0,30,-4,-1.0
33,Brooklyn,2021-01,0,14,-16,-1.0
33,Brooklyn,2021-02,0,5,-9,-1.0
33,Brooklyn,2021-03,0,0,-5,-1.0
33,Brooklyn,2021-04,1,1,1,
33,Brooklyn,2021-05,0,1,0,
33,Brooklyn,2021-06,0,1,0,
33,Brooklyn,2021-07,2,3,2,
33,Brooklyn,2021-08,0,3,0,
33,Brooklyn,2021-09,0,3,0,
33,Brooklyn,2021-10,1,4,1,
33,Brooklyn,2021-11,1,5,1,
33,Brooklyn,2021-12,1,6,1,
33,Brooklyn,2022-01,0,6,0,
33,Brooklyn,2022-02,1,7,1,
33,Brooklyn,2022-03,3,10,3,
33,Brooklyn,2022-04,6,15,5,5.0
33,Brooklyn,2022-05,3,18,3,
33,Brooklyn,2022-06,4,22,4,
33,Brooklyn,2022-07,4,24,2,1.0
33,Brooklyn,2022-08,3,27,3,
33,Brooklyn,2022-09,4,31,4,
33,Brooklyn,2022-10,3,33,2,2.0
33,Brooklyn,2022-11,13,45,12,12.0
33,Brooklyn,2022-12,4,48,3,3.0
33,Brooklyn,2023-01,12,60,12,
33,Brooklyn,2023-02,8,67,7,7.0
33,Brooklyn,2023-03,10,74,7,2.3333
33,Brooklyn,2023-04,7,75,1,0.1667
33,Brooklyn,2023-05,12,84,9,3.0
33,Brooklyn,2023-06,9,89,5,1.25
33,Brooklyn,2023-07,6,91,2,0.5
33,Brooklyn,2023-08,7,95,4,1.3333
33,Brooklyn,2023-09,13,104,9,2.25
33,Brooklyn,2023-10,9,110,6,2.0
33,Brooklyn,2023-11,13,110,0,0.0
33,Brooklyn,2023-12,11,117,7,1.75
33,Brooklyn,2024-01,17,122,5,0.4167
33,Brooklyn,2024-02,9,123,1,0.125
33,Brooklyn,2024-03,6,119,-4,-0.4
33,Brooklyn,2024-04,11,123,4,0.5714
33,Brooklyn,2024-05,17,128,5,0.4167
33,Brooklyn,2024-06,12,131,3,0.3333
33,Brooklyn,2024-07,12,137,6,1.0
33,Brooklyn,2024-08,8,138,1,0.1429
33,Brooklyn,2024-09,10,135,-3,-0.2308
33,Brooklyn,2024-10,11,137,2,0.2222
33,Brooklyn,2024-11,7,131,-6,-0.4615
33,Brooklyn,2024-12,11,131,0,0.0
33,Brooklyn,2025-01,17,131,0,0.0
33,Brooklyn,2025-02,11,133,2,0.2222
33,Brooklyn,2025-03,18,145,12,2.0
33,Brooklyn,2025-04,10,144,-1,-0.0909
33,Brooklyn,2025-05,19,146,2,0.1176
33,Brooklyn,2025-06,25,159,13,1.0833
33,Brooklyn,2025-07,19,166,7,0.5833
33,Brooklyn,2025-08,14,172,6,0.75
33,Brooklyn,2025-09,15,177,5,0.5
33,Brooklyn,2025-10,21,187,10,0.9091
33,Brooklyn,2025-11,7,187,0,0.0
33,Brooklyn,2025-12,9,185,-2,-0.1818
33,Brooklyn,2026-01,10,178,-7,-0.4118
33,Brooklyn,2026-02,10,177,-1,-0.0909
33,Brooklyn,2026-03,31,190,13,0.7222
33,Brooklyn,2026-04,16,196,6,0.6
33,Brooklyn,2026-05,11,188,-8,-0.4211
33,Brooklyn,2026-06,12,175,-13,-0.52
34,Brooklyn,2017-01,24,,,
34,Brooklyn,2017-02,22,,,
34,Brooklyn,2017-03,28,,,
34,Brooklyn,2017-04,15,,,
34,Brooklyn,2017-05,24,,,
34,Brooklyn,2017-06,16,,,
34,Brooklyn,2017-07,12,,,
34,Brooklyn,2017-08,23,,,
34,Brooklyn,2017-09,12,,,
34,Brooklyn,2017-10,15,,,
34,Brooklyn,2017-11,26,,,
34,Brooklyn,2017-12,13,230,,
34,Brooklyn,2018-01,24,230,0,0.0
34,Brooklyn,2018-02,4,212,-18,-0.8182
34,Brooklyn,2018-03,18,202,-10,-0.3571
34,Brooklyn,2018-04,16,203,1,0.0667
34,Brooklyn,2018-05,22,201,-2,-0.0833
34,Brooklyn,2018-06,14,199,-2,-0.125
34,Brooklyn,2018-07,19,206,7,0.5833
34,Brooklyn,2018-08,23,206,0,0.0
34,Brooklyn,2018-09,11,205,-1,-0.0833
34,Brooklyn,2018-10,15,205,0,0.0
34,Brooklyn,2018-11,11,190,-15,-0.5769
34,Brooklyn,2018-12,11,188,-2,-0.1538
34,Brooklyn,2019-01,14,178,-10,-0.4167
34,Brooklyn,2019-02,21,195,17,4.25
34,Brooklyn,2019-03,13,190,-5,-0.2778
34,Brooklyn,2019-04,19,193,3,0.1875
34,Brooklyn,2019-05,28,199,6,0.2727
34,Brooklyn,2019-06,19,204,5,0.3571
34,Brooklyn,2019-07,15,200,-4,-0.2105
34,Brooklyn,2019-08,9,186,-14,-0.6087
34,Brooklyn,2019-09,18,193,7,0.6364
34,Brooklyn,2019-10,6,184,-9,-0.6
34,Brooklyn,2019-11,13,186,2,0.1818
34,Brooklyn,2019-12,9,184,-2,-0.1818
34,Brooklyn,2020-01,7,177,-7,-0.5
34,Brooklyn,2020-02,18,174,-3,-0.1429
34,Brooklyn,2020-03,4,165,-9,-0.6923
34,Brooklyn,2020-04,0,146,-19,-1.0
34,Brooklyn,2020-05,0,118,-28,-1.0
34,Brooklyn,2020-06,0,99,-19,-1.0
34,Brooklyn,2020-07,0,84,-15,-1.0
34,Brooklyn,2020-08,0,75,-9,-1.0
34,Brooklyn,2020-09,0,57,-18,-1.0
34,Brooklyn,2020-10,0,51,-6,-1.0
34,Brooklyn,2020-11,0,38,-13,-1.0
34,Brooklyn,2020-12,0,29,-9,-1.0
34,Brooklyn,2021-01,0,22,-7,-1.0
34,Brooklyn,2021-02,0,4,-18,-1.0
34,Brooklyn,2021-03,0,0,-4,-1.0
34,Brooklyn,2021-04,0,0,0,
34,Brooklyn,2021-05,0,0,0,
34,Brooklyn,2021-06,0,0,0,
34,Brooklyn,2021-07,0,0,0,
34,Brooklyn,2021-08,0,0,0,
34,Brooklyn,2021-09,0,0,0,
34,Brooklyn,2021-10,0,0,0,
34,Brooklyn,2021-11,1,1,1,
34,Brooklyn,2021-12,0,1,0,
34,Brooklyn,2022-01,1,2,1,
34,Brooklyn,2022-02,1,3,1,
34,Brooklyn,2022-03,3,6,3,
34,Brooklyn,2022-04,6,12,6,
34,Brooklyn,2022-05,9,21,9,
34,Brooklyn,2022-06,8,29,8,
34,Brooklyn,2022-07,6,35,6,
34,Brooklyn,2022-08,5,40,5,
34,Brooklyn,2022-09,8,48,8,
34,Brooklyn,2022-10,7,55,7,
34,Brooklyn,2022-11,11,65,10,10.0
34,Brooklyn,2022-12,5,70,5,
34,Brooklyn,2023-01,14,83,13,13.0
34,Brooklyn,2023-02,9,91,8,8.0
34,Brooklyn,2023-03,8,96,5,1.6667
34,Brooklyn,2023-04,15,105,9,1.5
34,Brooklyn,2023-05,21,117,12,1.3333
34,Brooklyn,2023-06,13,122,5,0.625
34,Brooklyn,2023-07,15,131,9,1.5
34,Brooklyn,2023-08,21,147,16,3.2
34,Brooklyn,2023-09,10,149,2,0.25
34,Brooklyn,2023-10,18,160,11,1.5714
34,Brooklyn,2023-11,13,162,2,0.1818
34,Brooklyn,2023-12,14,171,9,1.8
34,Brooklyn,2024-01,16,173,2,0.1429
34,Brooklyn,2024-02,18,182,9,1.0
34,Brooklyn,2024-03,12,186,4,0.5
34,Brooklyn,2024-04,14,185,-1,-0.0667
34,Brooklyn,2024-05,32,196,11,0.5238
34,Brooklyn,2024-06,16,199,3,0.2308
34,Brooklyn,2024-07,23,207,8,0.5333
34,Brooklyn,2024-08,27,213,6,0.2857
34,Brooklyn,2024-09,24,227,14,1.4
34,Brooklyn,2024-10,20,229,2,0.1111
34,Brooklyn,2024-11,13,229,0,0.0
34,Brooklyn,2024-12,21,236,7,0.5
34,Brooklyn,2025-01,24,244,8,0.5
34,Brooklyn,2025-02,20,246,2,0.1111
34,Brooklyn,2025-03,16,250,4,0.3333
34,Brooklyn,2025-04,14,250,0,0.0
34,Brooklyn,2025-05,16,234,-16,-0.5
34,Brooklyn,2025-06,22,240,6,0.375
34,Brooklyn,2025-07,12,229,-11,-0.4783
34,Brooklyn,2025-08,19,221,-8,-0.2963
34,Brooklyn,2025-09,29,226,5,0.2083
34,Brooklyn,2025-10,23,229,3,0.15
34,Brooklyn,2025-11,16,232,3,0.2308
34,Brooklyn,2025-12,9,220,-12,-0.5714
34,Brooklyn,2026-01,14,210,-10,-0.4167
34,Brooklyn,2026-02,21,211,1,0.05
34,Brooklyn,2026-03,26,221,10,0.625
34,Brooklyn,2026-04,11,218,-3,-0.2143
34,Brooklyn,2026-05,19,221,3,0.1875
34,Brooklyn,2026-06,12,211,-10,-0.4545
35,Brooklyn,2017-01,30,,,
35,Brooklyn,2017-02,22,,,
35,Brooklyn,2017-03,33,,,
35,Brooklyn,2017-04,24,,,
35,Brooklyn,2017-05,48,,,
35,Brooklyn,2017-06,33,,,
35,Brooklyn,2017-07,29,,,
35,Brooklyn,2017-08,32,,,
35,Brooklyn,2017-09,30,,,
35,Brooklyn,2017-10,31,,,
35,Brooklyn,2017-11,20,,,
35,Brooklyn,2017-12,29,361,,
35,Brooklyn,2018-01,40,371,10,0.3333
35,Brooklyn,2018-02,29,378,7,0.3182
35,Brooklyn,2018-03,30,375,-3,-0.0909
35,Brooklyn,2018-04,28,379,4,0.1667
35,Brooklyn,2018-05,36,367,-12,-0.25
35,Brooklyn,2018-06,26,360,-7,-0.2121
35,Brooklyn,2018-07,22,353,-7,-0.2414
35,Brooklyn,2018-08,22,343,-10,-0.3125
35,Brooklyn,2018-09,21,334,-9,-0.3
35,Brooklyn,2018-10,28,331,-3,-0.0968
35,Brooklyn,2018-11,20,331,0,0.0
35,Brooklyn,2018-12,22,324,-7,-0.2414
35,Brooklyn,2019-01,33,317,-7,-0.175
35,Brooklyn,2019-02,26,314,-3,-0.1034
35,Brooklyn,2019-03,18,302,-12,-0.4
35,Brooklyn,2019-04,16,290,-12,-0.4286
35,Brooklyn,2019-05,33,287,-3,-0.0833
35,Brooklyn,2019-06,29,290,3,0.1154
35,Brooklyn,2019-07,24,292,2,0.0909
35,Brooklyn,2019-08,23,293,1,0.0455
35,Brooklyn,2019-09,23,295,2,0.0952
35,Brooklyn,2019-10,29,296,1,0.0357
35,Brooklyn,2019-11,16,292,-4,-0.2
35,Brooklyn,2019-12,15,285,-7,-0.3182
35,Brooklyn,2020-01,25,277,-8,-0.2424
35,Brooklyn,2020-02,26,277,0,0.0
35,Brooklyn,2020-03,7,266,-11,-0.6111
35,Brooklyn,2020-04,0,250,-16,-1.0
35,Brooklyn,2020-05,0,217,-33,-1.0
35,Brooklyn,2020-06,0,188,-29,-1.0
35,Brooklyn,2020-07,0,164,-24,-1.0
35,Brooklyn,2020-08,0,141,-23,-1.0
35,Brooklyn,2020-09,0,118,-23,-1.0
35,Brooklyn,2020-10,0,89,-29,-1.0
35,Brooklyn,2020-11,1,74,-15,-0.9375
35,Brooklyn,2020-12,0,59,-15,-1.0
35,Brooklyn,2021-01,0,34,-25,-1.0
35,Brooklyn,2021-02,0,8,-26,-1.0
35,Brooklyn,2021-03,0,1,-7,-1.0
35,Brooklyn,2021-04,0,1,0,
35,Brooklyn,2021-05,0,1,0,
35,Brooklyn,2021-06,0,1,0,
35,Brooklyn,2021-07,1,2,1,
35,Brooklyn,2021-08,0,2,0,
35,Brooklyn,2021-09,1,3,1,
35,Brooklyn,2021-10,0,3,0,
35,Brooklyn,2021-11,1,3,0,0.0
35,Brooklyn,2021-12,0,3,0,
35,Brooklyn,2022-01,2,5,2,
35,Brooklyn,2022-02,2,7,2,
35,Brooklyn,2022-03,5,12,5,
35,Brooklyn,2022-04,6,18,6,
35,Brooklyn,2022-05,7,25,7,
35,Brooklyn,2022-06,11,36,11,
35,Brooklyn,2022-07,6,41,5,5.0
35,Brooklyn,2022-08,16,57,16,
35,Brooklyn,2022-09,7,63,6,6.0
35,Brooklyn,2022-10,8,71,8,
35,Brooklyn,2022-11,17,87,16,16.0
35,Brooklyn,2022-12,6,93,6,
35,Brooklyn,2023-01,10,101,8,4.0
35,Brooklyn,2023-02,8,107,6,3.0
35,Brooklyn,2023-03,13,115,8,1.6
35,Brooklyn,2023-04,19,128,13,2.1667
35,Brooklyn,2023-05,16,137,9,1.2857
35,Brooklyn,2023-06,18,144,7,0.6364
35,Brooklyn,2023-07,14,152,8,1.3333
35,Brooklyn,2023-08,22,158,6,0.375
35,Brooklyn,2023-09,17,168,10,1.4286
35,Brooklyn,2023-10,11,171,3,0.375
35,Brooklyn,2023-11,19,173,2,0.1176
35,Brooklyn,2023-12,12,179,6,1.0
35,Brooklyn,2024-01,15,184,5,0.5
35,Brooklyn,2024-02,21,197,13,1.625
35,Brooklyn,2024-03,14,198,1,0.0769
35,Brooklyn,2024-04,17,196,-2,-0.1053
35,Brooklyn,2024-05,31,211,15,0.9375
35,Brooklyn,2024-06,16,209,-2,-0.1111
35,Brooklyn,2024-07,20,215,6,0.4286
35,Brooklyn,2024-08,19,212,-3,-0.1364
35,Brooklyn,2024-09,17,212,0,0.0
35,Brooklyn,2024-10,18,219,7,0.6364
35,Brooklyn,2024-11,18,218,-1,-0.0526
35,Brooklyn,2024-12,20,226,8,0.6667
35,Brooklyn,2025-01,16,227,1,0.0667
35,Brooklyn,2025-02,19,225,-2,-0.0952
35,Brooklyn,2025-03,35,246,21,1.5
35,Brooklyn,2025-04,21,250,4,0.2353
35,Brooklyn,2025-05,29,248,-2,-0.0645
35,Brooklyn,2025-06,18,250,2,0.125
35,Brooklyn,2025-07,26,256,6,0.3
35,Brooklyn,2025-08,25,262,6,0.3158
35,Brooklyn,2025-09,24,269,7,0.4118
35,Brooklyn,2025-10,18,269,0,0.0
35,Brooklyn,2025-11,11,262,-7,-0.3889
35,Brooklyn,2025-12,20,262,0,0.0
35,Brooklyn,2026-01,16,262,0,0.0
35,Brooklyn,2026-02,11,254,-8,-0.4211
35,Brooklyn,2026-03,23,242,-12,-0.3429
35,Brooklyn,2026-04,21,242,0,0.0
35,Brooklyn,2026-05,17,230,-12,-0.4138
35,Brooklyn,2026-06,12,224,-6,-0.3333
36,Brooklyn,2017-01,49,,,
36,Brooklyn,2017-02,46,,,
36,Brooklyn,2017-03,50,,,
36,Brooklyn,2017-04,37,,,
36,Brooklyn,2017-05,35,,,
36,Brooklyn,2017-06,52,,,
36,Brooklyn,2017-07,37,,,
36,Brooklyn,2017-08,56,,,
36,Brooklyn,2017-09,44,,,
36,Brooklyn,2017-10,39,,,
36,Brooklyn,2017-11,36,,,
36,Brooklyn,2017-12,34,515,,
36,Brooklyn,2018-01,54,520,5,0.102
36,Brooklyn,2018-02,38,512,-8,-0.1739
36,Brooklyn,2018-03,26,488,-24,-0.48
36,Brooklyn,2018-04,41,492,4,0.1081
36,Brooklyn,2018-05,46,503,11,0.3143
36,Brooklyn,2018-06,37,488,-15,-0.2885
36,Brooklyn,2018-07,40,491,3,0.0811
36,Brooklyn,2018-08,41,476,-15,-0.2679
36,Brooklyn,2018-09,35,467,-9,-0.2045
36,Brooklyn,2018-10,47,475,8,0.2051
36,Brooklyn,2018-11,35,474,-1,-0.0278
36,Brooklyn,2018-12,21,461,-13,-0.3824
36,Brooklyn,2019-01,52,459,-2,-0.037
36,Brooklyn,2019-02,34,455,-4,-0.1053
36,Brooklyn,2019-03,48,477,22,0.8462
36,Brooklyn,2019-04,42,478,1,0.0244
36,Brooklyn,2019-05,39,471,-7,-0.1522
36,Brooklyn,2019-06,38,472,1,0.027
36,Brooklyn,2019-07,36,468,-4,-0.1
36,Brooklyn,2019-08,29,456,-12,-0.2927
36,Brooklyn,2019-09,46,467,11,0.3143
36,Brooklyn,2019-10,32,452,-15,-0.3191
36,Brooklyn,2019-11,37,454,2,0.0571
36,Brooklyn,2019-12,26,459,5,0.2381
36,Brooklyn,2020-01,27,434,-25,-0.4808
36,Brooklyn,2020-02,25,425,-9,-0.2647
36,Brooklyn,2020-03,22,399,-26,-0.5417
36,Brooklyn,2020-04,0,357,-42,-1.0
36,Brooklyn,2020-05,0,318,-39,-1.0
36,Brooklyn,2020-06,0,280,-38,-1.0
36,Brooklyn,2020-07,0,244,-36,-1.0
36,Brooklyn,2020-08,0,215,-29,-1.0
36,Brooklyn,2020-09,0,169,-46,-1.0
36,Brooklyn,2020-10,0,137,-32,-1.0
36,Brooklyn,2020-11,0,100,-37,-1.0
36,Brooklyn,2020-12,0,74,-26,-1.0
36,Brooklyn,2021-01,0,47,-27,-1.0
36,Brooklyn,2021-02,0,22,-25,-1.0
36,Brooklyn,2021-03,0,0,-22,-1.0
36,Brooklyn,2021-04,0,0,0,
36,Brooklyn,2021-05,1,1,1,
36,Brooklyn,2021-06,2,3,2,
36,Brooklyn,2021-07,1,4,1,
36,Brooklyn,2021-08,1,5,1,
36,Brooklyn,2021-09,0,5,0,
36,Brooklyn,2021-10,0,5,0,
36,Brooklyn,2021-11,1,6,1,
36,Brooklyn,2021-12,0,6,0,
36,Brooklyn,2022-01,2,8,2,
36,Brooklyn,2022-02,5,13,5,
36,Brooklyn,2022-03,5,18,5,
36,Brooklyn,2022-04,7,25,7,
36,Brooklyn,2022-05,4,28,3,3.0
36,Brooklyn,2022-06,8,34,6,3.0
36,Brooklyn,2022-07,9,42,8,8.0
36,Brooklyn,2022-08,16,57,15,15.0
36,Brooklyn,2022-09,9,66,9,
36,Brooklyn,2022-10,15,81,15,
36,Brooklyn,2022-11,19,99,18,18.0
36,Brooklyn,2022-12,10,109,10,
36,Brooklyn,2023-01,22,129,20,10.0
36,Brooklyn,2023-02,13,137,8,1.6
36,Brooklyn,2023-03,29,161,24,4.8
36,Brooklyn,2023-04,23,177,16,2.2857
36,Brooklyn,2023-05,28,201,24,6.0
36,Brooklyn,2023-06,20,213,12,1.5
36,Brooklyn,2023-07,25,229,16,1.7778
36,Brooklyn,2023-08,23,236,7,0.4375
36,Brooklyn,2023-09,20,247,11,1.2222
36,Brooklyn,2023-10,25,257,10,0.6667
36,Brooklyn,2023-11,28,266,9,0.4737
36,Brooklyn,2023-12,20,276,10,1.0
36,Brooklyn,2024-01,30,284,8,0.3636
36,Brooklyn,2024-02,28,299,15,1.1538
36,Brooklyn,2024-03,30,300,1,0.0345
36,Brooklyn,2024-04,22,299,-1,-0.0435
36,Brooklyn,2024-05,40,311,12,0.4286
36,Brooklyn,2024-06,26,317,6,0.3
36,Brooklyn,2024-07,36,328,11,0.44
36,Brooklyn,2024-08,32,337,9,0.3913
36,Brooklyn,2024-09,21,338,1,0.05
36,Brooklyn,2024-10,30,343,5,0.2
36,Brooklyn,2024-11,24,339,-4,-0.1429
36,Brooklyn,2024-12,22,341,2,0.1
36,Brooklyn,2025-01,19,330,-11,-0.3667
36,Brooklyn,2025-02,23,325,-5,-0.1786
36,Brooklyn,2025-03,41,336,11,0.3667
36,Brooklyn,2025-04,30,344,8,0.3636
36,Brooklyn,2025-05,43,347,3,0.075
36,Brooklyn,2025-06,24,345,-2,-0.0769
36,Brooklyn,2025-07,30,339,-6,-0.1667
36,Brooklyn,2025-08,32,339,0,0.0
36,Brooklyn,2025-09,25,343,4,0.1905
36,Brooklyn,2025-10,25,338,-5,-0.1667
36,Brooklyn,2025-11,31,345,7,0.2917
36,Brooklyn,2025-12,31,354,9,0.4091
36,Brooklyn,2026-01,16,351,-3,-0.1579
36,Brooklyn,2026-02,25,353,2,0.087
36,Brooklyn,2026-03,32,344,-9,-0.2195
36,Brooklyn,2026-04,25,339,-5,-0.1667
36,Brooklyn,2026-05,23,319,-20,-0.4651
36,Brooklyn,2026-06,24,319,0,0.0
37,Brooklyn,2017-01,31,,,
37,Brooklyn,2017-02,39,,,
37,Brooklyn,2017-03,36,,,
37,Brooklyn,2017-04,33,,,
37,Brooklyn,2017-05,47,,,
37,Brooklyn,2017-06,40,,,
37,Brooklyn,2017-07,31,,,
37,Brooklyn,2017-08,49,,,
37,Brooklyn,2017-09,43,,,
37,Brooklyn,2017-10,40,,,
37,Brooklyn,2017-11,47,,,
37,Brooklyn,2017-12,24,460,,
37,Brooklyn,2018-01,52,481,21,0.6774
37,Brooklyn,2018-02,34,476,-5,-0.1282
37,Brooklyn,2018-03,33,473,-3,-0.0833
37,Brooklyn,2018-04,37,477,4,0.1212
37,Brooklyn,2018-05,45,475,-2,-0.0426
37,Brooklyn,2018-06,31,466,-9,-0.225
37,Brooklyn,2018-07,39,474,8,0.2581
37,Brooklyn,2018-08,52,477,3,0.0612
37,Brooklyn,2018-09,36,470,-7,-0.1628
37,Brooklyn,2018-10,45,475,5,0.125
37,Brooklyn,2018-11,46,474,-1,-0.0213
37,Brooklyn,2018-12,20,470,-4,-0.1667
37,Brooklyn,2019-01,35,453,-17,-0.3269
37,Brooklyn,2019-02,36,455,2,0.0588
37,Brooklyn,2019-03,18,440,-15,-0.4545
37,Brooklyn,2019-04,25,428,-12,-0.3243
37,Brooklyn,2019-05,46,429,1,0.0222
37,Brooklyn,2019-06,21,419,-10,-0.3226
37,Brooklyn,2019-07,27,407,-12,-0.3077
37,Brooklyn,2019-08,21,376,-31,-0.5962
37,Brooklyn,2019-09,40,380,4,0.1111
37,Brooklyn,2019-10,27,362,-18,-0.4
37,Brooklyn,2019-11,30,346,-16,-0.3478
37,Brooklyn,2019-12,17,343,-3,-0.15
37,Brooklyn,2020-01,33,341,-2,-0.0571
37,Brooklyn,2020-02,24,329,-12,-0.3333
37,Brooklyn,2020-03,14,325,-4,-0.2222
37,Brooklyn,2020-04,0,300,-25,-1.0
37,Brooklyn,2020-05,0,254,-46,-1.0
37,Brooklyn,2020-06,0,233,-21,-1.0
37,Brooklyn,2020-07,0,206,-27,-1.0
37,Brooklyn,2020-08,0,185,-21,-1.0
37,Brooklyn,2020-09,0,145,-40,-1.0
37,Brooklyn,2020-10,0,118,-27,-1.0
37,Brooklyn,2020-11,0,88,-30,-1.0
37,Brooklyn,2020-12,0,71,-17,-1.0
37,Brooklyn,2021-01,0,38,-33,-1.0
37,Brooklyn,2021-02,0,14,-24,-1.0
37,Brooklyn,2021-03,0,0,-14,-1.0
37,Brooklyn,2021-04,0,0,0,
37,Brooklyn,2021-05,1,1,1,
37,Brooklyn,2021-06,0,1,0,
37,Brooklyn,2021-07,0,1,0,
37,Brooklyn,2021-08,0,1,0,
37,Brooklyn,2021-09,1,2,1,
37,Brooklyn,2021-10,0,2,0,
37,Brooklyn,2021-11,0,2,0,
37,Brooklyn,2021-12,0,2,0,
37,Brooklyn,2022-01,1,3,1,
37,Brooklyn,2022-02,1,4,1,
37,Brooklyn,2022-03,8,12,8,
37,Brooklyn,2022-04,9,21,9,
37,Brooklyn,2022-05,6,26,5,5.0
37,Brooklyn,2022-06,13,39,13,
37,Brooklyn,2022-07,9,48,9,
37,Brooklyn,2022-08,8,56,8,
37,Brooklyn,2022-09,16,71,15,15.0
37,Brooklyn,2022-10,12,83,12,
37,Brooklyn,2022-11,16,99,16,
37,Brooklyn,2022-12,10,109,10,
37,Brooklyn,2023-01,19,127,18,18.0
37,Brooklyn,2023-02,16,142,15,15.0
37,Brooklyn,2023-03,22,156,14,1.75
37,Brooklyn,2023-04,20,167,11,1.2222
37,Brooklyn,2023-05,17,178,11,1.8333
37,Brooklyn,2023-06,29,194,16,1.2308
37,Brooklyn,2023-07,21,206,12,1.3333
37,Brooklyn,2023-08,29,227,21,2.625
37,Brooklyn,2023-09,24,235,8,0.5
37,Brooklyn,2023-10,30,253,18,1.5
37,Brooklyn,2023-11,18,255,2,0.125
37,Brooklyn,2023-12,18,263,8,0.8
37,Brooklyn,2024-01,30,274,11,0.5789
37,Brooklyn,2024-02,18,276,2,0.125
37,Brooklyn,2024-03,29,283,7,0.3182
37,Brooklyn,2024-04,19,282,-1,-0.05
37,Brooklyn,2024-05,25,290,8,0.4706
37,Brooklyn,2024-06,25,286,-4,-0.1379
37,Brooklyn,2024-07,29,294,8,0.381
37,Brooklyn,2024-08,24,289,-5,-0.1724
37,Brooklyn,2024-09,20,285,-4,-0.1667
37,Brooklyn,2024-10,17,272,-13,-0.4333
37,Brooklyn,2024-11,27,281,9,0.5
37,Brooklyn,2024-12,23,286,5,0.2778
