coundist,borough,month,rent_streeteasy,rent_zori,se_coverage
34,Brooklyn,2018-04,2679.83,2763.31,1.0
34,Brooklyn,2018-05,2732.67,2780.95,1.0
34,Brooklyn,2018-06,2741.87,2791.15,1.0
34,Brooklyn,2018-07,2760.09,2800.23,1.0
34,Brooklyn,2018-08,2775.21,2805.77,1.0
34,Brooklyn,2018-09,2698.96,2800.55,1.0
34,Brooklyn,2018-10,2677.36,2782.73,1.0
34,Brooklyn,2018-11,2622.99,2749.47,1.0
34,Brooklyn,2018-12,2555.77,2731.3,1.0
34,Brooklyn,2019-01,2603.26,2729.65,1.0
34,Brooklyn,2019-02,2610.66,2766.54,1.0
34,Brooklyn,2019-03,2639.06,2801.51,1.0
34,Brooklyn,2019-04,2764.66,2836.25,1.0
34,Brooklyn,2019-05,2830.1,2857.77,1.0
34,Brooklyn,2019-06,2847.7,2892.46,1.0
34,Brooklyn,2019-07,2946.76,2926.07,1.0
34,Brooklyn,2019-08,2971.44,2952.57,1.0
34,Brooklyn,2019-09,2920.16,2965.66,1.0
34,Brooklyn,2019-10,2907.18,2972.63,1.0
34,Brooklyn,2019-11,2934.78,2984.85,1.0
34,Brooklyn,2019-12,2882.43,2985.25,1.0
34,Brooklyn,2020-01,2908.36,2989.0,1.0
34,Brooklyn,2020-02,2901.01,2986.41,1.0
34,Brooklyn,2020-03,2889.89,2991.14,1.0
34,Brooklyn,2020-04,2892.68,2977.51,1.0
34,Brooklyn,2020-05,2842.06,2954.88,1.0
34,Brooklyn,2020-06,2781.48,2921.49,1.0
34,Brooklyn,2020-07,2746.46,2894.23,1.0
34,Brooklyn,2020-08,2651.2,2846.4,1.0
34,Brooklyn,2020-09,2581.99,2794.47,1.0
34,Brooklyn,2020-10,2475.45,2735.13,1.0
34,Brooklyn,2020-11,2460.07,2701.29,1.0
34,Brooklyn,2020-12,2450.5,2676.09,1.0
34,Brooklyn,2021-01,2440.94,2672.07,1.0
34,Brooklyn,2021-02,2445.23,2681.37,1.0
34,Brooklyn,2021-03,2443.69,2701.57,1.0
34,Brooklyn,2021-04,2446.47,2737.25,1.0
34,Brooklyn,2021-05,2509.09,2785.21,1.0
34,Brooklyn,2021-06,2615.23,2853.72,1.0
34,Brooklyn,2021-07,2823.88,2934.23,1.0
34,Brooklyn,2021-08,2999.08,3017.06,1.0
34,Brooklyn,2021-09,3060.78,3099.54,1.0
34,Brooklyn,2021-10,2948.13,3141.87,1.0
34,Brooklyn,2021-11,3017.27,3171.52,1.0
34,Brooklyn,2021-12,3043.53,3188.06,1.0
34,Brooklyn,2022-01,3024.4,3231.62,1.0
34,Brooklyn,2022-02,3147.53,3282.47,1.0
34,Brooklyn,2022-03,3168.25,3341.43,1.0
34,Brooklyn,2022-04,3268.55,3402.29,1.0
34,Brooklyn,2022-05,3392.94,3473.26,1.0
34,Brooklyn,2022-06,3539.69,3547.92,1.0
34,Brooklyn,2022-07,3602.32,3608.74,1.0
34,Brooklyn,2022-08,3733.37,3651.26,1.0
34,Brooklyn,2022-09,3680.29,3668.83,1.0
34,Brooklyn,2022-10,3619.52,3670.28,1.0
34,Brooklyn,2022-11,3492.63,3617.66,1.0
34,Brooklyn,2022-12,3454.32,3560.69,1.0
34,Brooklyn,2023-01,3377.8,3537.63,1.0
34,Brooklyn,2023-02,3428.11,3562.96,1.0
34,Brooklyn,2023-03,3458.96,3605.68,1.0
34,Brooklyn,2023-04,3507.41,3644.4,1.0
34,Brooklyn,2023-05,3569.12,3683.0,1.0
34,Brooklyn,2023-06,3608.96,3730.76,1.0
34,Brooklyn,2023-07,3662.68,3761.86,1.0
34,Brooklyn,2023-08,3624.39,3775.0,1.0
34,Brooklyn,2023-09,3703.45,3772.85,1.0
34,Brooklyn,2023-10,3631.83,3746.4,1.0
34,Brooklyn,2023-11,3461.14,3697.97,1.0
34,Brooklyn,2023-12,3455.35,3648.34,1.0
34,Brooklyn,2024-01,3501.29,3635.18,1.0
34,Brooklyn,2024-02,3478.11,3672.08,1.0
34,Brooklyn,2024-03,3599.98,3728.07,1.0
34,Brooklyn,2024-04,3662.38,3772.13,1.0
34,Brooklyn,2024-05,3737.37,3820.04,1.0
34,Brooklyn,2024-06,3778.16,3854.38,1.0
34,Brooklyn,2024-07,3760.83,3890.5,1.0
34,Brooklyn,2024-08,3730.3,3895.78,1.0
34,Brooklyn,2024-09,3716.1,3875.08,1.0
34,Brooklyn,2024-10,3629.6,3837.4,1.0
34,Brooklyn,2024-11,3563.98,3800.69,1.0
34,Brooklyn,2024-12,3584.93,3771.97,1.0
34,Brooklyn,2025-01,3524.38,3776.38,1.0
34,Brooklyn,2025-02,3570.66,3806.91,1.0
34,Brooklyn,2025-03,3643.43,3865.46,1.0
34,Brooklyn,2025-04,3685.83,3919.44,1.0
34,Brooklyn,2025-05,3864.45,3979.63,1.0
34,Brooklyn,2025-06,3895.06,4045.63,1.0
34,Brooklyn,2025-07,3947.24,4093.22,1.0
34,Brooklyn,2025-08,3939.49,4105.47,1.0
34,Brooklyn,2025-09,3825.79,4072.63,1.0
34,Brooklyn,2025-10,3821.6,4036.85,1.0
34,Brooklyn,2025-11,3774.37,3988.19,1.0
34,Brooklyn,2025-12,3812.67,3941.1,1.0
34,Brooklyn,2026-01,3753.31,3953.42,1.0
34,Brooklyn,2026-02,3755.23,4007.15,1.0
34,Brooklyn,2026-03,3839.16,4089.96,1.0
34,Brooklyn,2026-04,3985.17,4139.22,1.0
34,Brooklyn,2026-05,4145.13,4198.93,1.0
34,Brooklyn,2026-06,4167.89,,1.0
35,Brooklyn,2017-01,2618.8,2514.34,1.0
35,Brooklyn,2017-02,2649.1,2503.03,1.0
35,Brooklyn,2017-03,2668.38,2513.79,1.0
35,Brooklyn,2017-04,2685.53,2530.02,1.0
35,Brooklyn,2017-05,2706.38,2549.97,1.0
35,Brooklyn,2017-06,2755.63,2584.71,1.0
35,Brooklyn,2017-07,2790.6,2603.92,1.0
35,Brooklyn,2017-08,2755.83,2623.36,1.0
35,Brooklyn,2017-09,2727.43,2615.15,1.0
35,Brooklyn,2017-10,2678.96,2594.67,1.0
35,Brooklyn,2017-11,2630.2,2571.03,1.0
35,Brooklyn,2017-12,2616.28,2564.55,1.0
35,Brooklyn,2018-01,2593.68,2566.82,1.0
35,Brooklyn,2018-02,2577.8,2564.17,1.0
35,Brooklyn,2018-03,2623.41,2578.57,1.0
35,Brooklyn,2018-04,2651.92,2594.33,1.0
35,Brooklyn,2018-05,2701.66,2620.1,1.0
35,Brooklyn,2018-06,2785.17,2640.66,1.0
35,Brooklyn,2018-07,2889.14,2667.42,1.0
35,Brooklyn,2018-08,2838.21,2686.2,1.0
35,Brooklyn,2018-09,2752.57,2694.06,1.0
35,Brooklyn,2018-10,2680.25,2682.97,1.0
35,Brooklyn,2018-11,2705.77,2666.25,1.0
35,Brooklyn,2018-12,2693.45,2660.62,1.0
35,Brooklyn,2019-01,2703.68,2671.2,1.0
35,Brooklyn,2019-02,2689.54,2680.35,1.0
35,Brooklyn,2019-03,2764.1,2687.09,1.0
35,Brooklyn,2019-04,2872.03,2696.22,1.0
35,Brooklyn,2019-05,2960.65,2720.88,1.0
35,Brooklyn,2019-06,2931.73,2741.27,1.0
35,Brooklyn,2019-07,2981.68,2764.35,1.0
35,Brooklyn,2019-08,2958.26,2783.82,1.0
35,Brooklyn,2019-09,2922.27,2801.05,1.0
35,Brooklyn,2019-10,2937.92,2800.99,1.0
35,Brooklyn,2019-11,2888.18,2791.23,1.0
35,Brooklyn,2019-12,2919.84,2784.44,1.0
35,Brooklyn,2020-01,2952.07,2778.04,1.0
35,Brooklyn,2020-02,2944.01,2798.07,1.0
35,Brooklyn,2020-03,2942.23,2810.86,1.0
35,Brooklyn,2020-04,2902.59,2812.07,1.0
35,Brooklyn,2020-05,2901.64,2791.88,1.0
35,Brooklyn,2020-06,2837.47,2760.87,1.0
35,Brooklyn,2020-07,2790.94,2737.53,1.0
35,Brooklyn,2020-08,2737.17,2699.04,1.0
35,Brooklyn,2020-09,2636.78,2648.47,1.0
35,Brooklyn,2020-10,2574.1,2600.81,1.0
35,Brooklyn,2020-11,2539.67,2552.55,1.0
35,Brooklyn,2020-12,2516.81,2533.53,1.0
35,Brooklyn,2021-01,2513.71,2526.12,1.0
35,Brooklyn,2021-02,2492.43,2545.67,1.0
35,Brooklyn,2021-03,2504.25,2566.51,1.0
35,Brooklyn,2021-04,2539.89,2605.35,1.0
35,Brooklyn,2021-05,2588.93,2652.59,1.0
35,Brooklyn,2021-06,2672.43,2714.91,1.0
35,Brooklyn,2021-07,2807.1,2776.23,1.0
35,Brooklyn,2021-08,2939.27,2827.33,1.0
35,Brooklyn,2021-09,2968.03,2862.4,1.0
35,Brooklyn,2021-10,2960.53,2882.96,1.0
35,Brooklyn,2021-11,2975.69,2908.99,1.0
35,Brooklyn,2021-12,3050.61,2931.45,1.0
35,Brooklyn,2022-01,3106.04,2959.59,1.0
35,Brooklyn,2022-02,3198.16,2988.89,1.0
35,Brooklyn,2022-03,3223.8,3043.72,1.0
35,Brooklyn,2022-04,3322.86,3098.1,1.0
35,Brooklyn,2022-05,3492.76,3159.09,1.0
35,Brooklyn,2022-06,3600.11,3218.67,1.0
35,Brooklyn,2022-07,3694.79,3280.97,1.0
35,Brooklyn,2022-08,3745.36,3332.26,1.0
35,Brooklyn,2022-09,3586.01,3333.14,1.0
35,Brooklyn,2022-10,3645.31,3308.2,1.0
35,Brooklyn,2022-11,3659.92,3265.72,1.0
35,Brooklyn,2022-12,3518.05,3244.15,1.0
35,Brooklyn,2023-01,3528.86,3247.55,1.0
35,Brooklyn,2023-02,3564.7,3252.72,1.0
35,Brooklyn,2023-03,3570.39,3276.29,1.0
35,Brooklyn,2023-04,3649.03,3305.3,1.0
35,Brooklyn,2023-05,3646.13,3346.31,1.0
35,Brooklyn,2023-06,3685.03,3388.63,1.0
35,Brooklyn,2023-07,3794.33,3399.59,1.0
35,Brooklyn,2023-08,3811.01,3431.91,1.0
35,Brooklyn,2023-09,3729.22,3434.05,1.0
35,Brooklyn,2023-10,3627.17,3434.02,1.0
35,Brooklyn,2023-11,3571.85,3393.53,1.0
35,Brooklyn,2023-12,3562.76,3384.01,1.0
35,Brooklyn,2024-01,3547.5,3392.65,1.0
35,Brooklyn,2024-02,3544.1,3423.04,1.0
35,Brooklyn,2024-03,3525.47,3445.86,1.0
35,Brooklyn,2024-04,3591.66,3469.41,1.0
35,Brooklyn,2024-05,3687.96,3489.63,1.0
35,Brooklyn,2024-06,3730.67,3519.29,1.0
35,Brooklyn,2024-07,3799.1,3544.62,1.0
35,Brooklyn,2024-08,3755.39,3549.21,1.0
35,Brooklyn,2024-09,3733.87,3539.0,1.0
35,Brooklyn,2024-10,3613.16,3511.34,1.0
35,Brooklyn,2024-11,3646.46,3486.43,1.0
35,Brooklyn,2024-12,3588.32,3453.8,1.0
35,Brooklyn,2025-01,3680.2,3445.87,1.0
35,Brooklyn,2025-02,3687.43,3478.08,1.0
35,Brooklyn,2025-03,3767.48,3533.15,1.0
35,Brooklyn,2025-04,3857.29,3589.85,1.0
35,Brooklyn,2025-05,3941.46,3635.33,1.0
35,Brooklyn,2025-06,4025.98,3679.66,1.0
35,Brooklyn,2025-07,4028.05,3712.21,1.0
35,Brooklyn,2025-08,3993.97,3728.73,1.0
35,Brooklyn,2025-09,4097.73,3696.94,1.0
35,Brooklyn,2025-10,4011.7,3662.49,1.0
35,Brooklyn,2025-11,3939.29,3641.18,1.0
35,Brooklyn,2025-12,3958.42,3659.58,1.0
35,Brooklyn,2026-01,3938.94,3688.97,1.0
35,Brooklyn,2026-02,3993.22,3704.52,1.0
35,Brooklyn,2026-03,4073.55,3735.59,1.0
35,Brooklyn,2026-04,4141.52,3777.28,1.0
35,Brooklyn,2026-05,4119.69,3826.74,1.0
35,Brooklyn,2026-06,4171.15,,1.0
36,Brooklyn,2017-01,2377.48,2324.9,1.0
36,Brooklyn,2017-02,2358.7,2312.99,1.0
36,Brooklyn,2017-03,2339.28,2304.31,1.0
36,Brooklyn,2017-04,2377.77,2321.94,1.0
36,Brooklyn,2017-05,2417.04,2335.87,1.0
36,Brooklyn,2017-06,2477.77,2360.18,1.0
36,Brooklyn,2017-07,2495.0,2369.84,1.0
36,Brooklyn,2017-08,2499.21,2385.38,1.0
36,Brooklyn,2017-09,2480.15,2389.36,1.0
36,Brooklyn,2017-10,2445.5,2371.17,1.0
36,Brooklyn,2017-11,2398.93,2354.76,1.0
36,Brooklyn,2017-12,2357.51,2346.13,1.0
36,Brooklyn,2018-01,2350.0,2350.07,1.0
36,Brooklyn,2018-02,2300.0,2345.65,1.0
36,Brooklyn,2018-03,2395.86,2350.03,1.0
36,Brooklyn,2018-04,2439.28,2374.15,1.0
36,Brooklyn,2018-05,2478.55,2401.4,1.0
36,Brooklyn,2018-06,2494.64,2417.75,1.0
36,Brooklyn,2018-07,2617.31,2426.98,1.0
36,Brooklyn,2018-08,2609.94,2438.08,1.0
36,Brooklyn,2018-09,2552.79,2449.56,1.0
36,Brooklyn,2018-10,2479.34,2437.09,1.0
36,Brooklyn,2018-11,2466.77,2420.33,1.0
36,Brooklyn,2018-12,2458.91,2396.77,1.0
36,Brooklyn,2019-01,2437.7,2400.92,1.0
36,Brooklyn,2019-02,2439.06,2408.17,1.0
36,Brooklyn,2019-03,2478.55,2433.86,1.0
36,Brooklyn,2019-04,2498.93,2447.17,1.0
36,Brooklyn,2019-05,2552.63,2467.8,1.0
36,Brooklyn,2019-06,2539.28,2478.06,1.0
36,Brooklyn,2019-07,2596.57,2499.17,1.0
36,Brooklyn,2019-08,2630.63,2519.79,1.0
36,Brooklyn,2019-09,2609.43,2537.31,1.0
36,Brooklyn,2019-10,2640.56,2553.28,1.0
36,Brooklyn,2019-11,2594.26,2551.08,1.0
36,Brooklyn,2019-12,2502.57,2545.36,1.0
36,Brooklyn,2020-01,2555.36,2541.02,1.0
36,Brooklyn,2020-02,2567.52,2550.02,1.0
36,Brooklyn,2020-03,2543.15,2560.4,1.0
36,Brooklyn,2020-04,2541.42,2544.54,1.0
36,Brooklyn,2020-05,2552.63,2532.06,1.0
36,Brooklyn,2020-06,2539.06,2506.4,1.0
36,Brooklyn,2020-07,2500.0,2495.0,1.0
36,Brooklyn,2020-08,2500.0,2460.76,1.0
36,Brooklyn,2020-09,2400.0,2411.29,1.0
36,Brooklyn,2020-10,2299.79,2363.48,1.0
36,Brooklyn,2020-11,2289.28,2317.35,1.0
36,Brooklyn,2020-12,2250.0,2299.33,1.0
36,Brooklyn,2021-01,2250.0,2282.02,1.0
36,Brooklyn,2021-02,2250.0,2287.16,1.0
36,Brooklyn,2021-03,2250.0,2296.72,1.0
36,Brooklyn,2021-04,2299.21,2328.11,1.0
36,Brooklyn,2021-05,2358.91,2358.13,1.0
36,Brooklyn,2021-06,2439.06,2411.39,1.0
36,Brooklyn,2021-07,2567.04,2467.67,1.0
36,Brooklyn,2021-08,2617.83,2539.07,1.0
36,Brooklyn,2021-09,2657.1,2600.11,1.0
36,Brooklyn,2021-10,2657.1,2625.95,1.0
36,Brooklyn,2021-11,2697.45,2638.91,1.0
36,Brooklyn,2021-12,2746.38,2636.81,1.0
36,Brooklyn,2022-01,2796.38,2658.61,1.0
36,Brooklyn,2022-02,2837.46,2694.23,1.0
36,Brooklyn,2022-03,2823.84,2743.96,1.0
36,Brooklyn,2022-04,2828.55,2801.28,1.0
36,Brooklyn,2022-05,2999.79,2863.78,1.0
36,Brooklyn,2022-06,3096.07,2938.47,1.0
36,Brooklyn,2022-07,3200.0,3005.24,1.0
36,Brooklyn,2022-08,3210.72,3060.65,1.0
36,Brooklyn,2022-09,3156.32,3066.56,1.0
36,Brooklyn,2022-10,3078.55,3048.21,1.0
36,Brooklyn,2022-11,2998.14,2990.64,1.0
36,Brooklyn,2022-12,2985.35,2947.81,1.0
36,Brooklyn,2023-01,3018.02,2944.98,1.0
36,Brooklyn,2023-02,3020.45,2963.76,1.0
36,Brooklyn,2023-03,3000.0,2989.46,1.0
36,Brooklyn,2023-04,3100.0,3017.96,1.0
36,Brooklyn,2023-05,3192.49,3058.02,1.0
36,Brooklyn,2023-06,3233.91,3107.04,1.0
36,Brooklyn,2023-07,3274.62,3128.91,1.0
36,Brooklyn,2023-08,3220.38,3147.7,1.0
36,Brooklyn,2023-09,3139.28,3149.74,1.0
36,Brooklyn,2023-10,3078.55,3128.57,1.0
36,Brooklyn,2023-11,2999.79,3078.72,1.0
36,Brooklyn,2023-12,3000.0,3047.39,1.0
36,Brooklyn,2024-01,3000.0,3045.33,1.0
36,Brooklyn,2024-02,3074.62,3064.9,1.0
36,Brooklyn,2024-03,3117.83,3106.87,1.0
36,Brooklyn,2024-04,3189.28,3145.52,1.0
36,Brooklyn,2024-05,3296.07,3207.59,1.0
36,Brooklyn,2024-06,3299.21,3244.31,1.0
36,Brooklyn,2024-07,3299.79,3269.06,1.0
36,Brooklyn,2024-08,3289.28,3259.17,1.0
36,Brooklyn,2024-09,3298.93,3234.47,1.0
36,Brooklyn,2024-10,3223.19,3222.32,1.0
36,Brooklyn,2024-11,3198.14,3194.08,1.0
36,Brooklyn,2024-12,3185.35,3164.3,1.0
36,Brooklyn,2025-01,3150.0,3143.14,1.0
36,Brooklyn,2025-02,3176.22,3159.9,1.0
36,Brooklyn,2025-03,3197.45,3213.31,1.0
36,Brooklyn,2025-04,3321.45,3269.01,1.0
36,Brooklyn,2025-05,3399.79,3310.82,1.0
36,Brooklyn,2025-06,3496.07,3350.16,1.0
36,Brooklyn,2025-07,3500.0,3375.31,1.0
36,Brooklyn,2025-08,3417.52,3395.89,1.0
36,Brooklyn,2025-09,3376.81,3378.32,1.0
36,Brooklyn,2025-10,3398.43,3350.17,1.0
36,Brooklyn,2025-11,3272.52,3297.63,1.0
36,Brooklyn,2025-12,3303.62,3273.66,1.0
36,Brooklyn,2026-01,3302.55,3292.73,1.0
36,Brooklyn,2026-02,3400.74,3358.87,1.0
36,Brooklyn,2026-03,3381.1,3408.2,1.0
36,Brooklyn,2026-04,3512.87,3446.86,1.0
36,Brooklyn,2026-05,3522.52,3478.76,1.0
36,Brooklyn,2026-06,3600.0,,1.0
37,Brooklyn,2017-01,2271.02,2229.45,1.0
37,Brooklyn,2017-02,2285.53,2213.54,1.0
37,Brooklyn,2017-03,2297.85,2211.09,1.0
37,Brooklyn,2017-04,2370.11,2225.67,1.0
37,Brooklyn,2017-05,2397.85,2226.36,1.0
37,Brooklyn,2017-06,2397.51,2251.94,1.0
37,Brooklyn,2017-07,2428.99,2255.86,1.0
37,Brooklyn,2017-08,2450.5,2285.22,1.0
37,Brooklyn,2017-09,2367.1,2294.7,1.0
37,Brooklyn,2017-10,2293.53,2302.4,1.0
37,Brooklyn,2017-11,2274.63,2276.1,1.0
37,Brooklyn,2017-12,2271.67,2272.09,1.0
37,Brooklyn,2018-01,2266.65,2252.9,1.0
37,Brooklyn,2018-02,2332.03,2256.85,1.0
37,Brooklyn,2018-03,2366.53,2258.53,1.0
37,Brooklyn,2018-04,2386.64,2307.06,1.0
37,Brooklyn,2018-05,2442.23,2331.86,1.0
37,Brooklyn,2018-06,2476.1,2348.78,1.0
37,Brooklyn,2018-07,2478.99,2339.06,1.0
37,Brooklyn,2018-08,2493.81,2351.61,1.0
37,Brooklyn,2018-09,2447.0,2348.07,1.0
37,Brooklyn,2018-10,2419.64,2331.61,1.0
37,Brooklyn,2018-11,2342.37,2327.42,1.0
37,Brooklyn,2018-12,2347.16,2306.31,1.0
37,Brooklyn,2019-01,2347.53,2317.8,1.0
37,Brooklyn,2019-02,2393.8,2324.79,1.0
37,Brooklyn,2019-03,2395.91,2369.7,1.0
37,Brooklyn,2019-04,2440.8,2368.98,1.0
37,Brooklyn,2019-05,2442.63,2392.35,1.0
37,Brooklyn,2019-06,2439.43,2396.0,1.0
37,Brooklyn,2019-07,2533.5,2430.4,1.0
37,Brooklyn,2019-08,2545.84,2441.29,1.0
37,Brooklyn,2019-09,2581.27,2457.99,1.0
37,Brooklyn,2019-10,2581.27,2461.71,1.0
37,Brooklyn,2019-11,2531.27,2459.01,1.0
37,Brooklyn,2019-12,2487.44,2466.89,1.0
37,Brooklyn,2020-01,2564.07,2476.54,1.0
37,Brooklyn,2020-02,2581.22,2488.26,1.0
37,Brooklyn,2020-03,2578.15,2483.84,1.0
37,Brooklyn,2020-04,2523.82,2485.39,1.0
37,Brooklyn,2020-05,2473.27,2482.7,1.0
37,Brooklyn,2020-06,2434.93,2463.55,1.0
